ANIO_PERIODO,CODIGO_UNIVERSIDAD,NOMBRE_UNIVERSIDAD,NOMBRE_FILIAL,NOMBRE_PROGRAMA,CODIGO_CLASE_CINE_N2,NOMBRE_CLASE_CINE_N2,CANTIDAD_CARNES
2017,029,UNIVERSIDAD DE PIURA,UDEP-CAMPUS LIMA,MAESTRIA EN GESTION CULTURAL,99,POSGRADO,24
2017,029,UNIVERSIDAD DE PIURA,UDEP-CAMPUS PIURA,ARQUITECTURA,73,ARQUITECTURA Y CONSTRUCCIÓN,317
2017,030,UNIVERSIDAD RICARDO PALMA,[NO ESPECIFICADO],MEDICINA HUMANA,91,SALUD,20
2017,030,UNIVERSIDAD RICARDO PALMA,URP-UNICA SEDE,DOCTORADO EN ADMINISTRACION DE NEGOCIOS GLOBALES,99,POSGRADO,11
2017,030,UNIVERSIDAD RICARDO PALMA,URP-UNICA SEDE,MAESTRIA EN EDUCACION POR EL ARTE,99,POSGRADO,25
2017,030,UNIVERSIDAD RICARDO PALMA,URP-UNICA SEDE,MARKETING GLOBAL Y ADMINISTRACION COM.,41,ADMINISTRACIÓN Y COMERCIO,342
2017,030,UNIVERSIDAD RICARDO PALMA,URP-UNICA SEDE,TRADUCCION E INTERPRETACION,23,IDIOMAS,889
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,[NO ESPECIFICADO],AGRONOMIA,81,AGRICULTURA,1
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,[NO ESPECIFICADO],CIENCIAS CONTABLES Y FINANCIERAS,41,ADMINISTRACIÓN Y COMERCIO,1
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,[NO ESPECIFICADO],FARMACIA Y BIOQUIMICA,91,SALUD,1
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,[NO ESPECIFICADO],OBSTETRICIA,91,SALUD,1
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,[NO ESPECIFICADO],ODONTOLOGIA,91,SALUD,1
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,UNJBG-SEDE PRINCIPAL,ARTES,21,ARTE,88
2017,032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,UNJBG-SEDE PRINCIPAL,INGENIERIA MECANICA,71,INGENIERÍA Y PROFESIONES AFINES,226
2017,033,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,UNASAM-SEDE PRINCIPAL,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,66
2017,033,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,UNASAM-SEDE PRINCIPAL,MATEMATICA,54,MATEMÁTICAS Y ESTADÍSTICA,26
2017,035,UNIVERSIDAD NACIONAL DE UCAYALI,UNU-PUCALLPA,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,49
2017,035,UNIVERSIDAD NACIONAL DE UCAYALI,UNU-PUCALLPA,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,282
2017,035,UNIVERSIDAD NACIONAL DE UCAYALI,UNU-PUCALLPA,MEDICINA HUMANA,91,SALUD,335
2017,036,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,UANCV-SEDE ILAVE,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,74
2017,036,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,UANCV-SEDE PRINCIPAL,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,41,ADMINISTRACIÓN Y COMERCIO,226
2017,036,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,UANCV-SEDE PRINCIPAL,INGENIERIA ELECTRONICA Y TELECOMUNICACIONES,71,INGENIERÍA Y PROFESIONES AFINES,37
2017,036,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,UANCV-SEDE PUNO,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,84
2017,037,UNIVERSIDAD PERUANA LOS ANDES,[NO ESPECIFICADO],DERECHO,42,DERECHO,2
2017,037,UNIVERSIDAD PERUANA LOS ANDES,[NO ESPECIFICADO],MEDICINA HUMANA,91,SALUD,1
2017,037,UNIVERSIDAD PERUANA LOS ANDES,UPLA-SEDE LIMA,CONTABILIDAD Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,783
2017,037,UNIVERSIDAD PERUANA LOS ANDES,UPLA-SEDE PRINCIPAL,MAESTRIA-DERECHO PROCESAL,99,POSGRADO,112
2017,037,UNIVERSIDAD PERUANA LOS ANDES,UPLA-SEDE PRINCIPAL,MAESTRIA-DOCENCIA EN EDUCACION SUPERIOR,99,POSGRADO,120
2017,037,UNIVERSIDAD PERUANA LOS ANDES,UPLA-SEDE PRINCIPAL,SEGUNDA ESPECIALIZACIÓN - MEDICINA INTENSIVA,99,POSGRADO,5
2017,038,UNIVERSIDAD PERUANA UNION,UPeU-LIMA,EDUC: PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,29
2017,038,UNIVERSIDAD PERUANA UNION,UPeU-LIMA,ENFERMERIA,91,SALUD,166
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,COMPLEMENTACION ACADEMICA,00,SIN CLASIFICAR,4
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,MA ADM EN NEG Y FINANZ INTER,99,POSGRADO,88
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,MA EN GESTION E INNOVAC EDU,99,POSGRADO,96
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,TURISMO Y PATRIMONIO CULTURAL,01,SERVICIOS PERSONALES,36
2017,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,CIENCIAS DE LA COMUNICACION,32,PERIODISMO E INFORMACIÓN,354
2017,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,MAESTRIA EN ESTOMATOLOGIA,99,POSGRADO,1
2017,074,UNIVERSIDAD CATOLICA DE TRUJILLO,UCT--,ADMINISTRACION TURISTICA Y HOTELERA,00,SIN CLASIFICAR,1
2017,074,UNIVERSIDAD CATOLICA DE TRUJILLO,UCT--,INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,25
2017,075,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,UNAMAD-UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,EDUCACION INICIAL Y ESPECIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,191
2017,075,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,UNAMAD-UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,MEDICINA VETERINARIA - ZOOTECNIA,84,VETERINARIA,269
2017,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,5
2017,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,19
2017,077,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC,UNAMBA-SEDE PRINCIPAL,ED. INICIAL INTERCULT. BILING.,11,EDUCACIÓN INICIAL Y PRIMARIA,305
2017,077,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC,UNAMBA-SEDE PRINCIPAL,INGENIERIA AGROEC. Y DESARR. RURAL,81,AGRICULTURA,96
2017,077,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC,UNAMBA-SEDE PRINCIPAL,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,285
2017,077,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC,UNAMBA-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,414
2017,078,UNIVERSIDAD PERUANA DE LAS AMERICAS SAC,UPA-SEDE PRINCIPAL,MAESTRIA EN ADMINISTRACION Y DIRECCION DE EMPRESAS,99,POSGRADO,17
2017,079,UNIVERSIDAD ESAN,[NO ESPECIFICADO],ADMINISTRACION MENCION DIR. EMP.,41,ADMINISTRACIÓN Y COMERCIO,2
2017,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,ADMINISTRACION Y MARKETING,41,ADMINISTRACIÓN Y COMERCIO,961
2017,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,MAESTRIA EN ADMINISTRACION,99,POSGRADO,867
2017,080,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA,UARM-SEDE PRINCIPAL,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,147
2017,082,UNIVERSIDAD PARA EL DESARROLLO ANDINO,[NO ESPECIFICADO],INGENIERIA INFORMATICA,61,INFORMÁTICA,3
2017,083,UNIVERSIDAD PRIVADA TELESUP,[NO ESPECIFICADO],PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,5
2017,083,UNIVERSIDAD PRIVADA TELESUP,TELESUP-SEDE PRINCIPAL,CONTABILIDAD Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,1119
2017,084,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA,UNIA-SEDE UNICA,INGENIERÍA AGROFORESTAL - ACUÍCOLA,81,AGRICULTURA,174
2017,085,UNIVERSIDAD PRIVADA SERGIO BERNALES,[NO ESPECIFICADO],DERECHO Y CIENCIAS POLITICAS,42,DERECHO,1
2017,086,UNIVERSIDAD PRIVADA DE PUCALLPA,UPP-NO FIAL,DERECHO Y CIENCIAS POLI.,42,DERECHO,114
2017,090,UNIVERSIDAD PRIVADA DE TRUJILLO,UPTru-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,41
2017,091,UNIVERSIDAD PRIVADA SAN CARLOS,UPSC-FILIAL ILAVE,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,194
2017,093,UNIVERSIDAD PERUANA DE INTEGRACION GLOBAL,UPIG-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,240
2017,095,UNIVERSIDAD NACIONAL DE MOQUEGUA,UNM-SEDE MOQUEGUA,GESTION PUBLICA Y DES. SOCIAL,41,ADMINISTRACIÓN Y COMERCIO,242
2017,096,UNIVERSIDAD AUTONOMA DEL PERU,UADP-SEDE UNICA,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,1566
2017,096,UNIVERSIDAD AUTONOMA DEL PERU,UADP-SEDE UNICA,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,1305
2017,098,UNIVERSIDAD NACIONAL DE JULIACA,UNAJ-SEDE JULIACA,ING. AMBIENTAL Y FORESTAL,52,MEDIO AMBIENTE,268
2017,101,UNIVERSIDAD NACIONAL DE JAEN,UNJ-SEDE PRINCIPAL,TECNOLOGIA MEDICA,91,SALUD,86
2017,103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,UPAL-SEDE LIMA,TERAPIA FISICA Y REHABILITACION,91,SALUD,142
2017,104,UNIVERSIDAD LE CORDON BLEU,ULCB-UNIVERSIDAD LE CORDON BLEU,ING. EN INDUSTRIAS ALIMENTARIAS,72,INDUSTRIA Y PRODUCCIÓN,48
2017,105,UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT,UPHFR-SEDE CENTRAL,ESTOMATOLOGIA,00,SIN CLASIFICAR,178
2017,105,UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN  ROOSEVELT,UPHFR-SEDE CENTRAL,OBSTETRICIA,91,SALUD,14
2017,107,UNIVERSIDAD DE LAMBAYEQUE,UDL-SEDE PRINCIPAL,ADMINISTRACIÓN TURÍSTICA,01,SERVICIOS PERSONALES,41
2017,108,UNIVERSIDAD DE CIENCIAS Y ARTES DE AMERICA LATINA,UCAAL-SEDE PRINCIPAL,ARQUITECTURA,73,ARQUITECTURA Y CONSTRUCCIÓN,175
2017,112,UNIVERSIDAD DE AYACUCHO FEDERICO FROEBEL,UAFF-SEDE PRINCIPAL,INGENIERIA COMERCIAL Y NEGOCIOS INTERNACIONALES,41,ADMINISTRACIÓN Y COMERCIO,125
2017,113,UNIV. PERUANA DE INVEST. Y NEGOCIOS,UPIN-SEDE PRINCIPAL,ING. DE SISTEMAS E INFORMATICA,61,INFORMÁTICA,68
2017,117,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,UID-SEDE PRINCIPAL,CONTABILIDAD Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,10
2017,117,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,UID-SEDE PRINCIPAL,FARMACIA Y BIOQUIMICA,91,SALUD,506
2017,121,UNIVERSIDAD NACIONAL DE BARRANCA,[NO ESPECIFICADO],ENFERMERIA,91,SALUD,2
2017,121,UNIVERSIDAD NACIONAL DE BARRANCA,UNB-SEDE PRINCIPAL,ENFERMERIA,91,SALUD,235
2017,121,UNIVERSIDAD NACIONAL DE BARRANCA,UNB-SEDE PRINCIPAL,INGENIERIA EN INDUSTRIAS ALIMENTARIAS,72,INDUSTRIA Y PRODUCCIÓN,209
2017,132,UNIVERSIDAD DE INGENIERIA Y TECNOLOGIA,UIT-SEDE PRINCIPAL,INGENIERÍA AMBIENTAL,52,MEDIO AMBIENTE,44
2017,133,UNIVERSIDAD LA SALLE,ULS-SEDE PRINCIPAL,ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES,41,ADMINISTRACIÓN Y COMERCIO,14
2017,136,UNIVERSIDAD MARIA AUXILIADORA,[NO ESPECIFICADO],ADMINISTRACION DE NEGOCIOS INTERNACIONALES ,00,SIN CLASIFICAR,1
2017,136,UNIVERSIDAD MARIA AUXILIADORA,UMA-CAMPUS CENTRAL,ADM. NEGOCIOS INTERNACIONALES,00,SIN CLASIFICAR,27
2017,140,UNIVERSIDAD SANTO DOMINGO DE GUZMAN,USDG-SEDE PRINCIPAL,EDUCACION,00,SIN CLASIFICAR,124
2017,141,UNIVERSIDAD MARITIMA DEL PERU,UMP-SEDE PRINCIPAL,DERECHO DEL MAR Y SERVICIOS ADUANEROS,00,SIN CLASIFICAR,4
2017,144,UNIVERSIDAD GLOBAL DEL CUSCO,UGC-SEDE PRINCIPAL,ADMINISTRACION DE NEGOCIOS TURISTICOS,01,SERVICIOS PERSONALES,8
2017,501,FACULTAD DE TEOLOGÍA PONTIFICIA Y CIVIL DE LIMA,FTPyCL-SEDE PRINCIPAL,MAESTRIA EN EDUCACION,99,POSGRADO,14
2017,804,ESCUELA SUPERIOR AUTONOMA DE BELLAS ARTES DIEGO QUISPE TITO DEL CUSCO,ESABAC-FILIAL CHECACUPE,EDUCACION ARTISTICA,16,EDUCACIÓN ARTÍSTICA,63
2017,805,CONSERVATORIO NACIONAL DE MUSICA,CNM-SEDE PRINCIPAL,INTERPRETACION EN DIREC. CORAL,21,ARTE,6
2017,806,ESCUELA NACIONAL SUPERIOR DE FOLKLORE JOSE MARIA ARGUEDAS,[NO ESPECIFICADO],ARTISTA PROFESIONAL EN FOLKLORE MUSICA,16,EDUCACIÓN ARTÍSTICA,1
2017,811,INSTITUTO PEDAGOGICO NACIONAL MONTERRICO,IPNM-SEDE PRINCIPAL,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,206
2017,846,ESCUELA NACIONAL DE ARTE CARLOS BACA FLOR DE AREQUIPA,ENACBCA--,ARTES VISUALES,00,SIN CLASIFICAR,3
2017,846,ESCUELA NACIONAL DE ARTE CARLOS BACA FLOR DE AREQUIPA,ENACBCA--,ARTES VISUALES PINTURA,21,ARTE,50
2017,059,UNIVERSIDAD ALAS PERUANAS,UAP-SEDE PUCALLPA,ADMINISTRACION Y NEGOC INTERNA,41,ADMINISTRACIÓN Y COMERCIO,540
2017,059,UNIVERSIDAD ALAS PERUANAS,UAP-SEDE PUERTO MALDONADO,CIENCIAS CONTABLES Y FINANCIERAS,41,ADMINISTRACIÓN Y COMERCIO,24
2017,059,UNIVERSIDAD ALAS PERUANAS,UAP-SEDE TARAPOTO,ADMINISTRACION Y NEGOC INTERNA,41,ADMINISTRACIÓN Y COMERCIO,360
2017,059,UNIVERSIDAD ALAS PERUANAS,UAP-SEDE TRUJILLO,M. DOCEN E INVEST EN ESTOMATO,99,POSGRADO,1
2017,059,UNIVERSIDAD ALAS PERUANAS,UAP-SEDE TRUJILLO,MEDICINA VETERINARIA,84,VETERINARIA,39
2017,059,UNIVERSIDAD ALAS PERUANAS,UAP-SEDE TRUJILLO,TECNOLOGIA MEDICA,91,SALUD,318
2017,061,UNIVERSIDAD PRIVADA NORBERT WIENER,[NO ESPECIFICADO],FARMACIA Y BIOQUIMICA,91,SALUD,10
2017,061,UNIVERSIDAD PRIVADA NORBERT WIENER,[NO ESPECIFICADO],INGENIERIA DE SISTEMAS E INFORMATICA,61,INFORMÁTICA,2
2017,061,UNIVERSIDAD PRIVADA NORBERT WIENER,UPNW-UNIVERSIDAD PRIVADA NORBERT WIENER,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,368
2017,061,UNIVERSIDAD PRIVADA NORBERT WIENER,UPNW-UNIVERSIDAD PRIVADA NORBERT WIENER,SEGUNDA ESPECIALIDAD EN ENFERMERÍA EN CUIDADO ENFERMERO PARA LA SALUD DEL ADULTO,99,POSGRADO,3
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-FILIAL CHINCHA,ING. DE COMPUTACION Y SISTEMAS,61,INFORMÁTICA,287
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-FILIAL ICA,ENFERMERIA,91,SALUD,459
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-FILIAL ICA,TERAPIA FISICA Y REHABILITACION,91,SALUD,18
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-SEDE PRINCIPAL,DERECHO,42,DERECHO,1260
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-SEDE PRINCIPAL,II ESP. MED. OFTALMOLOGIA,99,POSGRADO,1
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,61
2017,064,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,UPSJB-SEDE PRINCIPAL,MEDICINA HUMANA,91,SALUD,3197
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS AREQUIPA,ADMINISTRACIÓN Y MARKETING,41,ADMINISTRACIÓN Y COMERCIO,230
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS AREQUIPA,INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,1196
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS CHICLAYO,ARQUITECTURA,73,ARQUITECTURA Y CONSTRUCCIÓN,96
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS CHICLAYO,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,162
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA CENTRO,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,1745
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA CENTRO,INGENIERIA DE SISTEMAS E INFORMATICA,61,INFORMÁTICA,2508
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA CENTRO,INGENIERIA MECATRONICA,71,INGENIERÍA Y PROFESIONES AFINES,1270
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA CENTRO,MAESTRIA EN GERENCIA DE OPERACIONES Y LOGISTICA,99,POSGRADO,62
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA NORTE,ADMINISTRACIÓN BANCA Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,113
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA SAN JUAN DE LURIGANCHO,CONTABILIDAD FINANCIERA,41,ADMINISTRACIÓN Y COMERCIO,31
2017,065,UNIVERSIDAD TECNOLOGICA DEL PERU,UTP-CAMPUS LIMA SAN JUAN DE LURIGANCHO,INGENIERIA MECATRONICA,71,INGENIERÍA Y PROFESIONES AFINES,57
2017,067,UNIVERSIDAD CONTINENTAL,[NO ESPECIFICADO],INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,4
2017,067,UNIVERSIDAD CONTINENTAL,[NO ESPECIFICADO],PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,3
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-AREQUIPA,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,105
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-AREQUIPA,INGENIERIA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,162
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-CUSCO,DERECHO,42,DERECHO,64
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-CUSCO,MAESTRIA EN GERENCIA PUBLICA,99,POSGRADO,42
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,ADMINISTRACION Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,521
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,ADMINISTRACION Y RECURSOS HUMANOS,41,ADMINISTRACIÓN Y COMERCIO,262
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,1260
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,DERECHO,42,DERECHO,1686
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,MAESTRÍA EN GESTIÓN PÚBLICA Y PRIVADA DE LA SALUD,99,POSGRADO,16
2017,067,UNIVERSIDAD CONTINENTAL,UCCI-SEDE HUANCAYO,MEDICINA HUMANA,91,SALUD,684
2017,068,UNIVERSIDAD CIENTIFICA DEL SUR,[NO ESPECIFICADO],COMUNICACIÓN Y PUBLICIDAD,32,PERIODISMO E INFORMACIÓN,2
2017,068,UNIVERSIDAD CIENTIFICA DEL SUR,[NO ESPECIFICADO],PSICOLOGÍA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,6
2017,068,UNIVERSIDAD CIENTIFICA DEL SUR,UCSur-SEDE PRINCIPAL,MAESTRÍA EN DOCENCIA EN EDUCACIÓN SUPERIOR,99,POSGRADO,12
2017,068,UNIVERSIDAD CIENTIFICA DEL SUR,UCSur-SEDE PRINCIPAL,MEDICINA VETERINARIA Y ZOOTECNIA,84,VETERINARIA,471
2017,068,UNIVERSIDAD CIENTIFICA DEL SUR,UCSur-SEDE PRINCIPAL,SEGUNDA ESPECIALIDAD EN  IMPLANTOLOGÍA ORAL,99,POSGRADO,6
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,[NO ESPECIFICADO],ING CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,1
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,EDUC.SEC.LENGUA INGLESA,12,EDUCACIÓN SECUNDARIA,74
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,ING AMBIENTAL,52,MEDIO AMBIENTE,977
2017,071,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,UCSS-SEDE PRINCIPAL,ING. AGRARIA MENC. FORESTAL,82,SILVICULTURA,184
2017,072,UNIVERSIDAD SEÑOR DE SIPAN,USS-SEDE PRINCIPAL,INGENIERIA MECANICA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,352
2017,074,UNIVERSIDAD CATOLICA DE TRUJILLO,UCT--,ADMINISTRACION TURISTICA,01,SERVICIOS PERSONALES,15
2017,074,UNIVERSIDAD CATOLICA DE TRUJILLO,UCT--,MAESTRIA EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,99,POSGRADO,14
2017,075,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,UNAMAD-UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,CONTABILIDAD Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,450
2017,075,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,UNAMAD-UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,EDUCACION PRIMARIA E INFORMATICA,11,EDUCACIÓN INICIAL Y PRIMARIA,148
2017,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-BAGUA,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,1
2017,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,CIENCIAS DE LA COMUNICACION,32,PERIODISMO E INFORMACIÓN,2
2017,076,UNIV. NAC.TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,UNTRM-SEDE CENTRAL,MEDICINA HUMANA,91,SALUD,3
2017,078,UNIVERSIDAD PERUANA DE LAS AMERICAS SAC,UPA-SEDE PRINCIPAL,MARKETING Y NEGOCIOS INTERNACIONALES,41,ADMINISTRACIÓN Y COMERCIO,136
2017,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,INGENIERIA INDUSTRIAL Y COMERCIA,72,INDUSTRIA Y PRODUCCIÓN,608
2017,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,MAESTRÍA EN ADM. DE AGRONEGOCIOS,99,POSGRADO,16
2017,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,MAESTRIA EN ORG. DIR. PERSONAS,99,POSGRADO,80
2017,079,UNIVERSIDAD ESAN,UESAN-SEDE PRINCIPAL,MAESTRIA INTERNAC. EN MARKETING,99,POSGRADO,78
2017,080,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA,UARM-SEDE PRINCIPAL,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,347
2017,083,UNIVERSIDAD PRIVADA TELESUP,[NO ESPECIFICADO],"ADMINIST,FINANZAS Y NEGOCIOS GLO",41,ADMINISTRACIÓN Y COMERCIO,3
2017,083,UNIVERSIDAD PRIVADA TELESUP,TELESUP-SEDE PRINCIPAL,CIENCIAS DE LA COMUNICACION,32,PERIODISMO E INFORMACIÓN,116
2017,083,UNIVERSIDAD PRIVADA TELESUP,TELESUP-SEDE PRINCIPAL,DERECHO Y CIENCIAS POLITICAS,00,SIN CLASIFICAR,1
2017,083,UNIVERSIDAD PRIVADA TELESUP,TELESUP-SEDE PRINCIPAL,"GASTRONOM,ART CULINA Y GEST REST",01,SERVICIOS PERSONALES,59
